AgeGroup,BMI,ConversatiosPerDay,DisciplineScore,HappinessScore,HouseholdExpenseOnPresents,HouseholdExpenseOnSocialGames,HouseholdExpenseParkingTicketsPerYear,NrCousins,PCR_10,PCR_17,PCR_19,PCR_32,PCR_45,PCR_46,PCR_7,PCR_72,PCR_76,PCR_8,PCR_83,PCR_89,PCR_9,PCR_93,PCR_95,SocialActivitiesPerDay,SocialMediaPerDay,StepsPerYear,StudingPerDay,Virus,SpreadLevel,Risk
6,21.06,14,5,6,1382.74,400.0842112,1018.01,6,-0.968795681,-0.326197798,-3.130365478,-0.17884486,-0.116935788,0.201649045,-0.180891237,0.530003931,-0.640371512,-2.956810918,-0.505050826,1.443121409,-2.042111383,-0.549848748,-2.469874793,59.24,134.06,0.000347222,10.3,cold,medium,low
4,19.62,20,5,8,2208.34,324.93,1186.08,4,-0.229766087,0.006336422,-1.464185493,4.898023337,-2.721685843,-1.064145874,0.136896334,0.747318216,-4.589284742,-1.691321029,-0.505050826,2.351125108,1.646437792,-2.298124864,1.585680572,68.38,89.46,0.000208333,11.6,cold,high,low
2,19.36,16,5,7,1704.16,373.15,596.8871092,2,665.8346249,0.272167696,0.635325921,-0.642449095,0.255975086,0.77820528,0.091434931,0.120380379,2.890890384,2.210079585,0.156061213,1.561712327,6.278066118,-1.02050639,2.205907651,72.46,121.3,6.94E-05,5.943938462,flue,medium,medium
7,20.71,7,6,3,405.73,400.0842112,389.35,7,0.65765543,0.845770186,0.545888786,-0.686117108,8.541812184,0.923407148,-0.225779003,1.430039779,1.764379115,0.453311944,1.384990942,0.294147214,3.655213615,3.211894251,3.669654916,76.94,153.39,0.000416667,3.9,cmv,medium,medium
6,18.58,12.74115456,6,5.331109763,1208.704198,92.69,19.04,6,-0.982243191,-0.109551027,-0.280262307,0.026291351,8.541812184,0.01977616,0.406023146,0.542990756,1.486658208,-4.085924373,0.674970873,2.692774007,-2.128297358,0.957145528,-2.695245054,45.25,143.06,0.000347222,0.2,cold,medium,low
2,20.32,12,4,5,1208.704198,137.05,557.04,2,0.409212169,0.744443917,-0.674109422,-0.967837382,0.770705088,1.20301918,-0.098170854,1.419590703,-0.315927997,-2.956810918,0.639876175,-0.251868949,0.921450259,-0.993573624,0.53208621,48.72,134,6.94E-05,5.7,cmv,medium,low
4.701657459,19.78,17,5,7,1762.2,431.36,596.8871092,4.701657459,0.136935207,0.500427921,2.546535512,-2.40045119,0.554213387,2.875659616,-0.133900084,0.580347629,-3.829385901,-2.956810918,0.160329191,2.239679123,2.065864884,-4.381017559,2.288526193,79.11,111.5,0.00025706,2.3,measles,medium,medium
6,22.08,12,5,5,1161.77,297.52,646.72,6,-0.046385645,0.707579524,1.513007057,-0.347301031,0.211214364,0.426490025,-1.09799909,0.809940267,-0.260008528,-1.42984073,0.160926184,0.845482551,1.654114389,-0.448817134,1.786474977,65.36,158.57,0.000347222,6.3,cmv,medium,medium
5,20.11,8,5,3,564.7,400.0842112,337.87,5,-1.337025345,0.000414305,-0.02076885,-0.349734877,1.002642094,0.492389486,0.197100295,0.443876229,1.51082318,-5.494590722,0.992391777,5.575219671,1.66448338,0.663570836,1.709596198,72.6,101.67,0.000277778,3.3,not_detected,low,medium
3,17.67,16,9,7,1694.46,743.06,746.06,3,1.011888849,-0.017848651,0.857066741,1.397215115,-1.254636023,-1.748044073,0.365814289,-0.100241787,0.137415262,3.768658339,-1.073026344,-1.26375015,14.79317226,1.233827775,2.205907651,109.97,78.45,0.000138889,7.4,cmv,medium,high
4,21.68861899,18,4,7,1996.6,473.55,971.49,4,-5.137504623,0.074154135,-0.280262307,-1.195555686,0.500042843,1.450075702,-0.270429335,1.159773775,-1.404551732,-20.4860691,0.315320945,18.62429003,2.629028008,-1.86564149,2.662241951,83.77,216.1068643,0.000208333,9.8,not_detected,medium,medium
4.701657459,21.68861899,15,6,6,1483.65,465.35,596.8871092,4.701657459,-1.002083963,-0.719774774,-2.904257644,0.55698428,-2.16731984,-0.829610416,0.074195707,-0.16452028,-3.686381679,-3.174547053,-2.180166267,2.705564489,-2.081860183,-1.86246533,-2.301051865,82.47,121.92,0.00025706,2.3,cold,medium,medium
3,19.17,12.74115456,5.754798762,4,501.87,376.65,935.45,3,0.490416991,-0.386581801,-1.913013825,0.926901723,-0.529975775,-1.135560871,0.243120098,0.455247724,0.769615756,1.379916163,-0.394038569,1.605646215,4.20239978,1.245464723,4.598750084,73.87,104.16,0.000138889,9.5,cold,low,low
3,17.71,13,7,6,1197.96,459.09,682.34,3,-0.699672551,-0.585718856,-1.990326832,4.898023337,-1.987840154,-0.676610443,-0.522507125,0.307507664,-3.532137563,-2.811968345,-2.01219287,1.443121409,3.211167713,-1.861960543,3.682901075,81.21,110.8,0.000138889,6.6,not_detected,low,high
5,22.41,9,5,4,1208.704198,511.43,546.76,5,1.399588387,1.543012023,-0.945707878,-0.157733345,1.045384546,0.269312417,0.162514201,0.580347629,2.012508723,0.927403541,-0.505050826,0.716776357,6.834250413,1.136948207,6.542847073,91.23441303,164.46,0.000277778,5.943938462,flue,medium,medium
8,18.1,10,6,5,826.41,406.54,43.71,8,1.039151563,1.317092275,2.436455924,0.148606649,-1.657237793,-0.307274161,-0.051118411,1.273466485,-3.404804418,1.889112348,-1.715834111,-2.252993105,14.79317226,-2.020616177,2.205907651,2282.59,216.1068643,0.000486111,5.943938462,cold,low,medium
3,18.62,9,6,4,1208.704198,936.71,1062.67,3,0.028911767,0.314167923,1.355550725,1.174615275,-1.142681123,-1.476553923,1.28998727,-0.021448066,-0.081792813,-2.956810918,-0.994500791,-0.173235029,0.12002377,0.913087386,2.205907651,129.65,72.95,0.000138889,10.7,cmv,low,high
5,17.45,15,5.754798762,5.331109763,1536.65,296.8,1029.07,5,1.368756485,0.701750806,3.04396303,-1.415231903,1.330899847,1.775369881,0.057929277,0.095793863,-0.004354325,4.601354247,1.150020545,-3.519503752,2.773476158,-1.164887222,3.088377125,65.81,84.35,0.000277778,10.4,cold,medium,medium
5,18.96,10,7,4,801.58,580.78,920.06,5,-0.21074747,-0.043968235,-0.940976425,0.089121419,-0.531790178,-0.147477043,1.17774345,0.240686807,-1.004998089,-0.961247246,-0.543304997,1.085780482,-0.129071728,-0.559262633,2.205907651,93.48,102.38,0.000277778,9.1,cmv,low,high
3,21.25,14,6,6,1438.07,596.09,1092.83,3,0.653000665,-0.684780025,-0.280262307,-0.557155088,1.908112168,0.809168848,1.130836726,-0.098422959,3.104354911,2.823566548,1.907675177,-0.35757214,14.79317226,1.496054906,1.647834897,95.89,152.23,0.000138889,11,cmv,medium,high
6,17.6,13,4,6,1315.22,84.82,1125.31,6,1.263213242,0.820131065,1.896907748,4.898023337,-0.993082591,-0.396453163,0.199484486,0.701779441,-1.659890192,3.527383621,-0.996535476,-2.650580732,2.863872572,-0.823635508,2.205907651,43.62,80.21,0.000347222,11.4,cold,low,low
5,16.32,12,5,5,1142.46,623.64,1155.7,5,0.945718448,1.375271708,-1.877800359,0.070595431,0.073729842,-0.077401136,-0.01978645,3.277100844,0.314645317,-0.67787378,0.089916879,1.973896009,5.965363104,0.255977588,5.470732793,97.69,7180.38,0.000277778,5.943938462,flue,low,high
4.701657459,21.69,11,7,5,1037.49,392.19,1185.14,4.701657459,0.679453842,0.268603556,0.172013945,4.898023337,8.541812184,1.765656415,-0.740296516,0.508324657,0.945826708,1.775401081,1.56691666,-0.917858524,2.170177186,-0.53850733,2.426395464,91.23441303,149.93,0.00025706,12,cmv,medium,medium
6,18.24,17,5.754798762,7,1736.38,403.33,596.8871092,6,1.045873918,1.089935915,-0.466873295,0.273802632,-0.229687756,-0.341264036,-0.476689219,0.580347629,2.890890384,0.664505069,-0.193271943,1.443121409,6.355157942,0.264625925,6.438425895,75.5,42,0.000347222,6.9,flue,medium,medium
5,21.68861899,12.74115456,7,3,574.29,0,596.8871092,5,-1.584900081,-0.349316152,0.4065431,4.034943907,-3.724399235,-5.056143995,-0.111882749,-0.745066541,0.16973559,-4.870338604,-3.205112703,2.982009049,-3.11635515,3.420192721,-3.247732679,32.23,117,0.000277778,4,measles,low,low
4.701657459,17.98,14,5,6,1448.98,160.77,408.91,4.701657459,-0.71550088,-0.377118503,-4.044900965,0.885194847,8.541812184,-1.089050665,-0.248108378,0.77691709,2.890890384,-3.269381211,-0.436830937,2.553024173,14.79317226,1.108113635,-2.022399032,52.05,82.24,0.00025706,4,cold,medium,low
1,18.67,13,5,5,1245.52,293.17,931.8,1,0.136935207,1.35309503,2.712994557,-1.266761733,8.541812184,1.563716013,-0.037522039,1.212379427,-0.719660059,0.408868177,0.694099367,-1.478552435,1.50187419,-1.49311064,1.234233638,65.45,131.75,0,9.6,cold,medium,low
3,21.43,9,7,4,731.19,662.89,704,3,-1.288282051,0.272167696,-2.765601318,1.790350934,8.541812184,-2.241354265,0.299990871,0.784237969,0.134905034,-5.488140463,-1.394231787,4.258241442,14.79317226,1.555079719,-2.033608876,102.4,172.49,0.000138889,7.1,cold,medium,high
4,17.42,13,5.754798762,5,1208.704198,343.07,793.04,4,-1.519486522,-0.893322014,-3.577429734,-1.276265105,-0.13579738,1.494641157,-0.16747819,-0.098019375,-3.001955545,-2.956810918,-0.367226176,4.538539862,-2.112148735,-2.93716589,2.205907651,70.1,70.92,0.000208333,7.9,cold,low,low
7,20.11,9,6,4,629.29,697.05,1040.46,7,0.119465013,-0.005461051,0.653186953,0.798338819,8.541812184,-0.98893834,-0.222645153,-0.046235749,0.35624975,-2.956810918,-0.483009672,0.472149134,1.74256646,0.879760891,2.04928059,104.41,126.26,0.000416667,10.3,cmv,medium,high
3,17.35,12,5,5,1107.1,704.51,596.8871092,3,0.147567067,-0.721016662,-1.120330961,-1.49829591,2.689689228,1.981563151,-0.307020407,0.580347629,2.869243568,1.393536863,2.563674936,0.494581475,1.458247706,0.575261735,1.956223911,105.49,216.1068643,0.000138889,8.9,cmv,low,high
2,23.7,12,5,5,1152.76,605.15,1098.42,2,0.477383325,-0.06198384,0.653374495,63.67209011,0.086032101,-0.068254767,0.942749696,-0.12378143,0.327620163,1.878290654,0.101630392,0.069977091,2.755214499,0.25845743,3.006177284,95.62,205.44,6.94E-05,11.1,cmv,high,medium
6,17.83,11,5,5,1023.08,439.45,596.8871092,6,-0.754864322,0.272167696,3.772628348,0.088657226,-0.052652667,-0.108771439,-0.01978645,0.267478145,0.069212441,-3.491729523,-39.75067574,2.787199538,1.871873611,0.116358195,1.991197662,79.08,121.07,0.000347222,10.5,measles,low,medium
5,21.04,9,5,4,1208.704198,496.16,734.95,5,-0.405453396,-0.592875809,-0.280262307,-0.833305753,8.541812184,1.048966259,0.038374365,-0.823830708,2.890890384,-0.439308516,0.724752211,1.830489461,1.304939394,-0.621942396,1.802111893,85.63,131.84,0.000277778,7.3,covid,medium,medium
6,19.29,11,5,5,994.04,400.0842112,918.31,6,0.375745338,-0.545495541,-1.906689277,-0.022490303,0.799414631,0.090193712,-0.695678612,0.033989017,1.746367653,1.489032658,0.836333087,0.526609854,2.245496958,1.080522934,2.705237051,68.14,159.59,0.000347222,9.2,cmv,medium,medium
5,18.72,9,6,4,640.45,400.0842112,123.72,5,0.156660185,0.360305145,-0.334637455,1.196647356,-0.985241239,2.841915039,-1.35217609,0.88479005,0.31806658,-0.613351141,-0.825135677,0.619104124,1.653927224,1.182811495,1.820490794,85.38,98.54,0.000277778,1.3,covid,low,medium
3,23.31,14,7,6,1208.704198,268.26,203.28,3,-1.225908045,0.431964522,-1.879768552,-0.698845657,1.887169627,2.841915039,-0.325936847,1.371157631,2.757914519,-6.141715895,1.860739532,3.817669852,-1.618675001,1.16168739,-2.286451632,62.91,167.38,0.000138889,1.9,cold,high,medium
8,20.97,11,3,5.331109763,976.73,510.46,1207.19,8,0.060176218,-0.706389044,-1.594803671,0.181985297,-0.4740313,-0.252417493,-0.230847136,-0.076796943,-0.679130311,0.456981157,-0.466258831,2.60420482,3.995246902,-0.277936538,4.659709127,91.23441303,154.03,0.000486111,12,flue,medium,medium
3,19.12,14,5.754798762,6,1427.24,400.0842112,1166.4,3,-1.832946886,-0.023379586,-0.574931472,4.898023337,0.096944994,2.841915039,0.027240098,0.919721843,2.890890384,-7.90353016,0.091177199,8.618297696,3.570113431,0.005742598,3.751096881,74.93,109.62,0.000138889,11.6,not_detected,medium,medium
4,21.13,12.74115456,5.754798762,5,1066.4,362.23,596.8871092,4,0.136935207,-1.041162135,-3.395780265,0.265044813,0.536084193,-0.26994815,-0.154030711,0.580347629,1.763119282,-0.323181347,0.610113742,2.415504365,14.79317226,1.327180182,1.65329167,72.12,162.58,0.000208333,4.8,cold,medium,medium
6,17.16,12.74115456,4,6,1330.09,3.66,491.4,6,0.237833227,-0.635630793,0.933136845,3.129578456,-3.068616587,-3.935967727,-0.69447464,-1.061234804,-0.272053537,2.156975262,-2.675046646,0.002630111,2.273440251,2.398714656,3.134386378,36.18,56.93,0.000347222,4.9,cmv,low,low
4,17.22,12.74115456,5,4,817.51,0,175.68,4,1.082300191,-0.467943259,-2.953964716,0.105378924,-0.802499446,-0.188213087,-0.816755313,0.613339481,-1.578115449,3.409495577,-0.824996145,-0.221459774,4.164304434,-0.906575904,4.705077982,10.76,61.05,0.000208333,1.7,cold,low,low
6,190.13,8,7,5.331109763,547.04,484.85,1076.34,6,0.193207986,0.272167696,-0.556836756,-1.834991016,2.280353844,2.346122659,-1.653037651,-1.461501049,1.23912666,2.638290116,2.074187964,-0.71130592,0.674964922,-0.727057013,2.205907651,84.45,122.89,0.000347222,10.8,covid,low,high
4,20.21,16,6,7,1673.05,190.03,972.5,4,0.760748637,-0.349904854,1.08089203,2.641077322,-2.311688076,-3.299460827,-0.204544156,-0.615821158,0.394119923,3.486852115,-1.965339809,-0.668574374,3.729083573,2.416795591,4.52771124,55.46,150.42,0.000208333,5.943938462,flue,medium,low
5,21.8,11,5,5,1208.704198,400.0842112,582.78,5,0.064759635,-0.490024094,0.752115549,2.937185903,-2.81292124,-3.688662116,0.129791963,-0.692060343,-0.104866696,1.076477456,-2.440117916,1.249951824,2.945168992,2.345938403,3.603542936,62.47,164.53,0.000277778,5.8,covid,medium,low
7,22.39,20,6,8,2209.97,270.31,740.85,7,0.136935207,-0.280704152,-0.280262307,0.082748614,0.57580019,-0.051752379,-0.188666641,-0.141778187,1.466982687,-4.62266411,-0.505050826,3.061906577,-2.420962077,0.991124752,-2.659306929,62.65,143.35,0.000416667,7.4,cold,high,low
7,21.5,10,5,5.331109763,885.47,561.52,474.88,7,0.136935207,-0.022198197,-0.289393315,-0.105222554,-0.155935576,0.111699789,-0.303852148,0.580347629,-0.572296206,-1.599395835,-0.182416468,1.530524486,0.375073955,-0.44655239,0.422131321,91.23441303,177.24,0.000416667,4.8,cmv,medium,high
3,20.37,11,8,4,1000.21,121.68,596.8871092,3,-0.306679457,0.72584589,2.517511807,-1.982505133,3.792924601,2.640586948,-0.132727021,0.580347629,2.890890384,-2.196127282,-0.505050826,2.134194771,2.613204871,3.211894251,2.763682859,47.72,165.57,0.000138889,2.3,measles,medium,medium
3,16.45,14,7,5,1208.704198,553.12,160.05,3,0.167382936,0.251214892,0.061886455,2.073132833,8.541812184,-2.593340391,0.867304342,0.527450201,0.213433606,-0.064818106,-1.587644553,1.443121409,14.79317226,1.83671007,1.81071632,91.07,44.95,0.000138889,1.5,cmv,low,high
3,21.39,9,5,4,725.03,358.12,882.5,3,0.284943978,-0.623024836,-3.787002869,-1.563188811,1.560809496,1.968206575,-0.01978645,0.580347629,0.198878129,0.585891073,1.365661042,2.005580092,2.912293033,-1.158490674,3.064891684,70.51,161.44,0.000138889,9,cold,medium,medium
6,18.35,12,7,5,1051.44,581.92,723.52,6,0.227328782,0.272167696,1.050952496,1.121469627,-1.048777056,-1.406385985,-1.66045153,0.494358986,0.0166127,0.012573163,-0.905143298,1.133251331,3.667788207,0.931372445,4.323301261,92.97,124.28,0.000347222,7.2,covid,low,high
6,21.68861899,14,7,6,1317.63,400.0842112,899.59,6,-0.980015839,-0.802962519,-2.677407862,4.898023337,-0.189715257,-0.406860645,-0.01978645,-0.368609889,0.276151772,-2.844824391,-0.140999539,2.569475265,-2.011702378,0.44650293,-2.149385821,70.46,216.1068643,0.000347222,9.1,cold,medium,medium
5,19.45,12,6,5.331109763,1142.66,58.57,675.72,5,-0.749003301,-0.479342446,-2.56471604,2.237305837,-2.048568388,-2.802225732,0.259520928,0.028387485,0.131244565,-2.526317426,-1.759787092,1.827404982,14.79317226,1.919802473,-2.489334369,91.23441303,115.81,0.000277778,6.9,cold,medium,low
4.701657459,22.44,9,4,4,696.8,344.91,1080.28,4.701657459,-0.7696356,-0.358816827,-1.260352772,0.24572891,-2.171726309,-0.462810945,0.281315388,-0.305528453,-4.35406856,-2.956810918,-2.239545518,1.1105411,-2.755422984,-2.538235311,-3.074192025,70.58,191.28,0.00025706,5.943938462,cold,medium,low
4,21.41,12,4,5,1091.78,608.14,299.43,4,-1.516795109,0.077998781,0.299965732,0.21870861,-0.261150288,-0.278781913,0.634984442,0.580629727,-0.123812167,-6.354631957,-0.505050826,6.769257068,2.608988346,0.101681964,2.65159801,96.15,112.85,0.000208333,3,not_detected,medium,medium
6,17.06,12.74115456,7,5.331109763,874.16,400.0842112,1183.99,6,-0.73758243,-0.122115175,-0.625946583,4.898023337,-0.70228747,-0.913918057,-0.064305209,0.53142853,-0.03874284,-3.363187002,-0.610257053,4.633770734,3.119637434,3.211894251,3.391927815,91.23441303,55.25,0.000347222,11.7,not_detected,low,high
6,16.9,15,6,6,1521.78,124.85,187.48,6,0.408932848,-0.291665348,-0.227446295,2.222592261,-2.109235262,-2.789701354,0.471034183,-0.429764525,-35.98805731,2.107664175,-1.82614389,-1.145856187,14.79317226,1.802480421,0.416918117,48.02,52.71,0.000347222,1.7,cmv,low,low
5,19.12,16,7,7,1670.3,271.17,1011.03,5,-0.642806221,-0.457147864,-2.541188043,-1.060559513,0.698962783,1.3066788,0.058517605,0.007424912,-0.67287522,-2.116738151,0.548156538,1.254676898,-2.441502581,-1.294341652,-2.78182477,64.3,216.1068643,0.000277778,10,cold,medium,medium
4,20.6,22,6,8,2471.81,144.58,879.63,4,0.996524982,1.190334241,-0.757537153,0.132154219,-1.112146529,-0.244456669,-0.61653642,2.519016735,-2.216381817,0.366385122,-0.505050826,0.543141878,4.971757527,-1.286250626,4.84360018,50.24,216.1068643,0.000208333,8.7,flue,high,low
5,19.41,11,3,5,1033.03,322.53,262.19,5,0.411097589,0.272167696,-0.603752237,-0.068832586,0.955783091,2.841915039,-1.426454176,-1.148209733,2.890890384,3.03555082,0.992545459,-1.093491902,1.011133929,1.201652628,1.877178467,67.77,131.93,0.000277778,2.6,covid,medium,low
6,20.59,12.74115456,5,8,2084.68,373.16,62.16,6,0.61620096,-1.01992885,-0.494165131,0.566636615,-1.863552506,-0.816804372,-0.765824905,-1.20417809,-2.98432438,3.870595449,-1.859169436,-0.806722411,2.482429367,3.211894251,3.45023739,72.63,119.7,0.000347222,0.7,cmv,high,medium
3,23.15,18,6,7,1941.09,390.35,726.41,3,0.136935207,-0.489695375,0.554610954,0.693632864,-0.350124778,-0.846078588,2.095812466,-0.797002625,0.680219894,-2.956810918,-0.505050826,-0.369298118,3.009725357,0.997654235,3.328216356,74.43,196.7,0.000138889,5.943938462,covid,high,medium
6,20.83,9,5,5.331109763,667.01,315.41,999.41,6,-0.813544806,-1.013151084,-2.569141852,1.628754551,-1.674859707,-2.054629416,-0.618392808,-0.639170432,-0.316243595,-1.912733976,-1.474010157,2.333043874,-1.174319312,1.138473109,2.205907651,67.11,143.74,0.000347222,9.9,cold,medium,low
6,21.75,12.74115456,6,8,2009.92,319.37,289.53,6,514.9699457,0.317434992,-0.953878472,-1.252094885,-0.302078029,1.452888034,-0.827524266,1.123435966,-3.324011047,0.460395208,-0.537757449,0.662561253,14.79317226,-3.119987936,3.352671496,66.51,170.79,0.000347222,5.943938462,cmv,high,medium
7,19.02,12,7,5,1119.31,400.0842112,459.71,7,1.092958476,1.46399447,3.199761553,0.059450867,-0.460895872,-0.106832319,0.461653622,1.214683778,-0.908615179,2.108131465,-0.474004668,-2.522706809,2.405704037,-0.522973338,2.205907651,78.08,78.74,0.000416667,4.6,cold,medium,medium
2,17.12,12.74115456,5,7,1779.22,659.78,389.15,2,0.839562008,-0.056743612,-0.424793732,-0.463475719,1.378502043,0.656488957,-0.293350312,0.173797687,2.113881544,2.878604067,1.36746341,-1.279361887,2.233188836,0.949675555,2.542288488,101.45,62.45,6.94E-05,5.943938462,cmv,medium,high
4,16.92,12.74115456,8,6,1491.23,580.02,1136.29,4,-0.416350874,0.346185806,1.175156548,4.898023337,-0.244730647,0.506772162,-0.317292582,0.3016081,-1.492047894,-2.054636399,-0.335717184,1.443121409,0.728866481,3.211894251,0.775395641,94.4,81.29,0.000208333,11.4,cmv,low,high
4.701657459,20.3,14,5.754798762,5,1316.71,711.33,124.86,4.701657459,0.447815855,-0.265307462,-1.030539491,1.147008088,-0.942601442,-1.428054901,0.846877104,0.237846949,0.308844614,1.448505748,-0.505050826,1.107000042,3.469351368,1.136245785,3.717891844,106.8,136.68,0.00025706,1.2,cmv,medium,high
6,15.89,9,4,4,662,400.0842112,144.78,6,-1.730513508,0.584484075,1.913997304,1.911288668,8.541812184,-2.39047917,0.7633577,0.316665678,2.890890384,-2.956810918,-1.458345369,1.443121409,-1.877186736,1.700518236,-2.418174002,51.75,54.72,0.000347222,1.4,measles,low,low
4,19.68,14,4,6,1411.57,312.76,596.8871092,4,0.531379806,1.169724467,3.882170482,4.898023337,1.821926384,1.237980807,-0.194008835,0.509195003,2.890890384,0.893777896,1.752117084,-1.876388496,1.18963612,0.579834378,1.168007816,66.84,110.49,0.000208333,5.7,cold,medium,low
5,21.68861899,13,5,6,1208.704198,14.84,328.05,5,0.41114186,-1.062543238,-2.383915215,1.353720446,8.541812184,-1.69602484,0.602086895,-0.493994234,0.065608362,-2.956810918,-1.071255233,1.420811515,3.608169075,3.211894251,4.216197874,91.23441303,74.3,0.000277778,3.1,cold,low,low
4.701657459,22.58,9,5,4,699.51,106.26,1105.49,4.701657459,0.136935207,1.171946338,-0.621965544,1.467926943,-1.125656047,-1.82118244,-0.061926571,2.285300972,0.576288672,-0.610484319,-0.925013901,0.611909706,3.218166851,1.568077836,2.205907651,45.22,184.97,0.00025706,11.2,flue,medium,low
4,20.83,10,4,5,852.77,444.08,596.8871092,4,0.233502161,-1.015979975,-1.280992456,4.898023337,1.300359079,1.423841368,-0.349840401,-1.149836146,0.55256409,2.490061797,1.169973563,-0.761244959,0.06991247,-0.571392453,0.596814005,80.17,150.87,0.000208333,2.5,cmv,medium,medium
